1,2,3,4,5,6,7,8,9,time,delta,,,
72,1,596,8,1,2,3,0,0,4.495504496,1,4.468236974,4.495504496,1131
66,0,5,1,1,1,2,1,0,21.35007849,1,21.32762313,21.35007849,1200
74,0,24,0,1,1,3,0,0,9.547595262,1,9.521770164,9.547595262,2059
62,0,6,14,1,2,3,0,1,13.14399886,1,13.11920057,13.14399886,1623
73,355,1211,2,1,1,3,0,0,22.26345083,1,22.24125625,22.26345083,1765
59,12,838,2,1,2,3,0,1,64.84943628,1,64.83940043,64.84943628,1695
49,0,0,0,0,2,3,0,0,12.08791209,1,12.06281228,12.08791209,2476
81,2464,136,2,1,2,2,0,0,8.548594263,1,8.52248394,8.548594263,1424
78,314,139,4,1,2,3,0,0,15.7556729,1,15.73162027,15.7556729,1262
43,0,7,9,0,1,3,0,1,5.894105894,1,5.867237687,5.894105894,1382
68,191,349,0,1,1,3,0,0,5.965463108,1,5.938615275,5.965463108,2211
62,19,525,0,1,1,3,0,0,17.98201798,1,17.958601,17.98201798,2522
50,0,9,0,0,1,3,0,0,0.1998002,1,0.17130621,0.1998002,2395
55,3,103,9,0,3,3,0,0,20.39389182,1,20.37116345,20.39389182,1632
59,19,176,0,1,1,3,0,0,28.47152847,1,28.45110635,28.47152847,2347
56,0,12,7,1,3,3,1,0,6.165263308,1,6.13847252,6.165263308,1311
62,0,14,6,1,3,3,0,0,4.081632653,1,4.054246966,4.081632653,2722
67,127,431,8,1,2,3,0,0,14.2571714,1,14.23269094,14.2571714,2708
43,247,29,6,0,2,3,0,1,23.96175253,1,23.94004283,23.96175253,1257
57,0,0,0,1,1,3,0,0,13.62922791,1,13.60456817,13.62922791,1124
58,23,71,4,1,1,3,0,0,11.44569716,1,11.42041399,11.44569716,2339
57,0,26,12,1,2,3,1,0,2.61167404,1,2.583868665,2.61167404,2397
72,0,45,3,1,3,2,0,0,20.72213501,1,20.69950036,20.72213501,1758
33,10,362,3,0,2,2,0,1,24.16155273,1,24.13990007,24.16155273,1669
71,1445,622,2,1,2,2,0,0,32.58170401,1,32.56245539,32.58170401,2325
55,298,672,0,0,1,3,0,0,10.77493935,1,10.74946467,10.77493935,2197
57,486,203,3,1,2,3,0,0,6.208077637,1,6.181299072,6.208077637,2458
66,0,0,8,1,2,3,0,0,14.51405737,1,14.48965025,14.51405737,2537
76,25,129,5,1,1,3,0,0,41.81532753,1,41.7987152,41.81532753,2432
55,177,203,7,1,2,3,0,0,26.67332667,1,26.65239115,26.67332667,1130
40,68,38,15,0,2,3,0,1,35.20764949,1,35.18915061,35.20764949,1337
45,94,52,0,0,3,3,0,0,23.47652348,1,23.45467523,23.47652348,1081
50,26,1322,0,0,2,3,0,0,7.806479235,1,7.780157031,7.806479235,1067
66,1,162,0,1,2,3,0,0,7.007278436,1,6.980728051,7.007278436,2802
51,453,324,1,0,1,3,0,1,30.66933067,1,30.64953605,30.66933067,1377
62,402,312,1,1,1,3,0,0,6.079634651,1,6.052819415,6.079634651,2199
54,40,0,21,1,3,3,0,1,8.748394463,1,8.722341185,8.748394463,1585
56,444,334,2,1,2,2,0,0,3.981732553,1,3.954318344,3.981732553,1755
52,0,0,2,0,2,3,0,0,44.51263023,1,44.49678801,44.51263023,1497
55,0,369,0,1,1,2,0,0,8.248893963,1,8.222698073,8.248893963,1006
57,42,50,4,1,1,3,0,0,12.78721279,1,12.76231263,12.78721279,2364
39,8,0,1,0,2,2,0,1,4.937919224,1,4.910778016,4.937919224,2116
64,23,12,20,1,1,3,0,0,27.50107036,1,27.48037116,27.50107036,1361
54,78,227,0,0,1,3,0,0,16.48351648,1,16.45967166,16.48351648,2322
60,21,485,7,1,2,3,0,0,14.18581419,1,14.16131335,14.18581419,2109
51,40,47,12,0,1,3,0,1,16.76894534,1,16.74518201,16.76894534,1745
67,480,480,17,1,3,3,0,0,41.3729128,1,41.35617416,41.3729128,2063
68,14,160,11,1,3,3,0,0,2.454688169,1,2.426837973,2.454688169,1566
70,9,13,12,1,3,3,0,0,2.568859712,1,2.541042113,2.568859712,1763
55,11,477,12,1,2,3,0,0,12.28771229,1,12.26266952,12.28771229,2927
32,0,32,0,0,2,3,0,0,7.706579135,1,7.680228408,7.706579135,2756
34,12,0,7,0,3,3,0,1,10.87483945,1,10.84939329,10.87483945,2052
69,0,0,12,1,1,2,1,0,17.29698873,1,17.27337616,17.29698873,1576
49,232,28,9,0,3,2,0,1,15.08491508,1,15.06067095,15.08491508,1213
53,0,5,0,1,1,3,0,0,5.52304838,1,5.496074233,5.52304838,2919
69,64,151,11,1,1,3,1,0,50.76352219,1,50.74946467,50.76352219,1985
59,516,459,1,1,2,3,0,0,40.21692593,1,40.19985724,40.21692593,1819
59,144,487,0,1,2,2,0,0,20.03710575,1,20.01427552,20.03710575,1837
40,32,23,4,0,2,3,1,0,8.53432282,1,8.508208423,8.53432282,2462
26,25,21,0,0,1,2,0,0,9.975738547,1,9.950035689,9.975738547,1938
50,252,208,1,1,2,3,0,1,5.965463108,1,5.938615275,5.965463108,1693
77,428,792,5,1,2,3,0,0,9.99000999,1,9.964311206,9.99000999,1272
32,148,24,19,0,2,3,0,0,4.452690167,1,4.425410421,4.452690167,1895
45,174,16,0,0,2,3,0,0,5.366062509,1,5.33904354,5.366062509,2681
55,0,51,4,1,1,3,0,1,68.0890538,1,68.0799429,68.0890538,2746
40,0,0,10,0,2,2,0,0,1.812473241,1,1.784439686,1.812473241,2160
78,84,879,1,1,1,3,0,0,28.30027116,1,28.27980014,28.30027116,2680
46,0,0,3,1,1,2,0,1,5.266162409,1,5.239114918,5.266162409,2826
62,246,89,1,1,1,3,0,0,13.81475667,1,13.79014989,13.81475667,2282
46,0,0,10,0,3,3,0,1,8.206079635,1,8.17987152,8.206079635,1395
62,20,0,1,1,1,3,0,0,42.52889967,1,42.51249108,42.52889967,1531
50,76,523,0,0,1,3,0,0,5.394605395,1,5.367594575,5.394605395,2113
78,61,233,1,1,2,2,0,0,17.06864564,1,17.04496788,17.06864564,2786
49,45,35,0,0,2,3,0,0,35.93549308,1,35.917202,35.93549308,1953
43,130,58,0,0,1,3,0,0,8.448694163,1,8.422555318,8.448694163,1969
61,935,154,3,1,2,3,0,0,10.07563865,1,10.04996431,10.07563865,1887
49,1,603,0,1,1,3,0,0,12.73012702,1,12.70521056,12.73012702,1741
46,0,5,5,0,3,3,0,1,16.36934494,1,16.34546752,16.36934494,1163
67,2,210,1,1,2,3,0,0,24.36135293,1,24.33975732,24.36135293,2422
32,446,135,10,0,2,3,0,1,2.083630655,1,2.055674518,2.083630655,1146
56,5,22,0,1,2,3,0,0,6.065363208,1,6.038543897,6.065363208,1895
48,56,57,0,0,1,2,0,0,2.383330955,1,2.355460385,2.383330955,2933
36,551,147,0,0,2,2,0,0,20.15127729,1,20.12847966,20.15127729,1817
56,0,0,2,1,2,3,0,0,14.20008563,1,14.17558887,14.20008563,1560
36,54,25,1,0,2,3,0,1,10.6607678,1,10.63526053,10.6607678,1849
37,94,173,0,0,2,3,0,0,7.620950478,1,7.594575303,7.620950478,2095
66,0,246,0,1,2,3,0,0,13.50078493,1,13.47608851,13.50078493,1862
40,3,31,3,0,1,3,0,1,38.90395319,1,38.88650964,38.90395319,1916
54,318,119,0,0,2,3,0,0,9.048094762,1,9.022127052,9.048094762,2334
50,0,0,5,1,2,3,0,0,6.793206793,1,6.766595289,6.793206793,2216
40,218,74,5,0,2,3,0,1,4.695304695,1,4.668094218,4.695304695,1684
60,159,290,9,1,2,3,0,0,6.693306693,1,6.666666667,6.693306693,1918
37,37,8,5,0,2,3,0,1,10.3610675,1,10.33547466,10.3610675,1695
42,80,59,7,0,2,3,0,0,3.810475239,1,3.783012134,3.810475239,1095
38,2,268,0,0,2,2,0,0,21.25017839,1,21.2276945,21.25017839,2635
50,359,108,4,0,1,2,0,1,32.79577565,1,32.77658815,32.79577565,1477
36,6,43,1,0,1,2,0,1,10.48951049,1,10.46395432,10.48951049,2842
65,26,1017,1,1,1,3,0,0,43.21392893,1,43.19771592,43.21392893,2462
66,8,9,0,1,1,2,0,0,22.60596546,1,22.58386867,22.60596546,1553
61,237,1123,0,1,2,3,0,0,19.03810475,1,19.01498929,19.03810475,1761
39,241,92,1,0,1,2,0,1,28.25745683,1,28.23697359,28.25745683,1331
47,203,95,5,0,2,3,0,1,15.82703011,1,15.80299786,15.82703011,1113
38,6,9,0,0,1,3,0,0,23.23390895,1,23.21199143,23.23390895,1367
55,625,41,0,1,1,3,0,0,16.96874554,1,16.94503926,16.96874554,1289
46,202,107,1,0,2,3,0,0,11.51705437,1,11.49179158,11.51705437,1163
52,15,93,0,0,1,3,0,0,32.92421864,1,32.90506781,32.92421864,2684
48,21,401,9,1,3,3,0,0,6.008277437,1,5.981441827,6.008277437,2814
56,19,22,4,1,1,3,1,0,11.68831169,1,11.66309779,11.68831169,2713
40,15,15,9,0,2,3,0,1,13.81475667,1,13.79014989,13.81475667,2872
59,0,0,12,1,2,3,1,0,5.851291566,1,5.824411135,5.851291566,2295
63,2,0,4,1,2,3,0,0,7.121449979,1,7.094932191,7.121449979,1354
49,126,69,2,0,1,3,0,1,9.347795062,1,9.321912919,9.347795062,2936
47,101,39,0,0,2,3,0,0,36.33509348,1,36.31691649,36.33509348,2914
51,2,19,0,1,2,3,0,0,13.94319966,1,13.91862955,13.94319966,1333
43,1059,615,1,0,1,2,0,0,7.164264307,1,7.137758744,7.164264307,1712
53,0,685,0,1,2,3,0,0,9.290709291,1,9.264810849,9.290709291,1322
61,0,25,1,1,2,3,0,1,7.977736549,1,7.951463241,7.977736549,1445
77,14,21,7,1,3,3,1,0,5.979734551,1,5.952890792,5.979734551,2083
38,2,45,0,0,2,3,0,0,18.12473241,1,18.10135617,18.12473241,1001
69,0,0,0,1,1,3,0,0,7.164264307,1,7.137758744,7.164264307,1891
55,4,24,0,1,1,2,0,0,8.163265306,1,8.137044968,8.163265306,2448
38,0,0,13,0,2,3,0,1,6.293706294,1,6.266952177,6.293706294,1204
39,11,397,2,0,1,2,0,1,9.205080634,1,9.179157744,9.205080634,1077
38,240,36,1,0,1,3,0,1,31.49707435,1,31.47751606,31.49707435,1545
68,1,0,0,1,2,3,0,0,14.27144284,1,14.24696645,14.27144284,2732
54,1,47,2,1,1,3,1,0,3.125445983,1,3.097787295,3.125445983,2266
52,10,40,1,1,1,3,1,1,15.86984444,1,15.84582441,15.86984444,1371
72,0,1,3,1,2,3,0,0,3.368060511,1,3.340471092,3.368060511,2376
42,42,45,25,0,3,3,0,1,20.97902098,1,20.95645967,20.97902098,1979
32,0,28,9,0,2,3,0,1,1.484230056,1,1.456102784,1.484230056,1420
36,120,26,3,0,2,2,0,1,13.31525617,1,13.29050678,13.31525617,1314
81,0,124,5,1,2,3,0,0,1.341515627,1,1.313347609,1.341515627,1387
54,0,9,3,0,3,3,0,0,3.624946482,1,3.597430407,3.624946482,1459
78,6,12,5,1,2,2,0,0,19.30926217,1,19.28622413,19.30926217,2067
70,7,417,0,1,1,3,0,0,15.57014414,1,15.54603854,15.57014414,2229
39,30,40,7,0,3,3,0,1,5.580134152,1,5.553176303,5.580134152,1797
37,89,14,15,0,2,3,0,1,36.59197945,1,36.5738758,36.59197945,1805
37,216,67,8,0,2,3,0,1,9.090909091,1,9.064953605,9.090909091,2311
69,10,73,15,1,1,3,0,0,2.454688169,1,2.426837973,2.454688169,2458
63,148,298,8,1,3,3,1,0,14.57114314,1,14.54675232,14.57114314,1510
56,30,26,2,1,2,2,0,0,5.92264878,1,5.895788722,5.92264878,1821
34,4,2,4,0,2,3,0,1,9.019551877,1,8.993576017,9.019551877,1746
43,186,34,13,0,3,3,0,1,7.649493364,1,7.623126338,7.649493364,1980
53,56,519,0,1,1,3,0,0,4.238618524,1,4.211277659,4.238618524,2463
74,0,10,1,1,3,2,0,0,7.692307692,1,7.665952891,7.692307692,2029
38,0,0,0,0,2,3,0,0,12.71585557,1,12.69093505,12.71585557,2630
59,0,0,17,1,2,3,0,0,19.26644784,1,19.24339757,19.26644784,2883
80,665,162,1,1,1,2,0,0,9.119451977,1,9.09350464,9.119451977,1287
78,862,667,8,1,1,2,0,0,3.453689168,1,3.426124197,3.453689168,1578
82,21,75,10,1,2,3,0,0,4.852290567,1,4.825124911,4.852290567,2389
76,659,154,4,1,2,3,0,0,8.962466105,1,8.936473947,8.962466105,2151
77,52,138,3,1,1,3,1,0,10.28971029,1,10.26409707,10.28971029,1349
59,186,250,7,1,2,3,0,0,28.42871414,1,28.4082798,28.42871414,1887
46,2,3,2,1,2,3,0,1,2.939917226,1,2.912205567,2.939917226,2445
74,0,0,5,1,2,3,0,0,7.135721421,1,7.109207709,7.135721421,1149
71,0,0,3,1,2,2,0,0,17.08291708,1,17.0592434,17.08291708,2504
55,0,86,0,1,1,3,0,0,8.748394463,1,8.722341185,8.748394463,1369
65,0,0,7,1,2,3,0,0,8.348794063,1,8.322626695,8.348794063,1617
73,23,890,2,1,1,3,0,0,31.86813187,1,31.84867951,31.86813187,2290
60,7,349,0,1,1,3,0,0,20.10846297,1,20.0856531,20.10846297,2501
49,8,199,9,1,2,3,1,0,16.01255887,1,15.98857959,16.01255887,1554
59,7,55,4,1,3,3,0,0,5.151990866,1,5.124910778,5.151990866,2489
70,436,3,0,1,1,2,0,0,15.4559726,1,15.4318344,15.4559726,1786
41,0,0,0,0,2,2,0,0,2.725845583,1,2.698072805,2.725845583,1446
50,450,161,0,0,2,3,0,0,2.797202797,1,2.769450393,2.797202797,1708
32,6,65,1,0,2,3,0,0,3.553589268,1,3.526052819,3.553589268,2605
60,393,226,0,1,2,3,0,0,23.74768089,1,23.72591006,23.74768089,2381
34,96,13,12,0,3,3,0,1,15.76994434,1,15.74589579,15.76994434,1445
40,48,13,9,0,3,3,0,0,3.125445983,1,3.097787295,3.125445983,2623
52,0,0,0,0,2,3,0,0,20.42243471,1,20.39971449,20.42243471,2591
45,0,0,5,0,2,3,0,0,1.213072642,1,1.184867951,1.213072642,1007
32,0,761,0,0,1,3,0,0,6.293706294,1,6.266952177,6.293706294,2303
36,98,58,11,0,1,3,0,1,12.63022692,1,12.60528194,12.63022692,2518
62,187,368,1,1,2,3,0,0,37.09147995,1,37.07351892,37.09147995,2920
69,17,78,1,1,2,3,0,0,22.06365064,1,22.041399,22.06365064,1273
50,23,31,4,0,1,3,0,1,23.47652348,1,23.45467523,23.47652348,1433
54,15,636,0,1,2,3,0,0,2.583131155,1,2.55531763,2.583131155,1500
58,35,79,0,1,2,3,0,0,14.77094334,1,14.74660956,14.77094334,1612
69,39,22,0,1,2,3,0,0,6.12244898,1,6.095645967,6.12244898,1421
62,142,31,7,1,2,3,1,0,20.49379192,1,20.47109208,20.49379192,1644
34,671,148,15,0,3,2,0,1,8.363065506,1,8.336902213,8.363065506,1284
44,23,31,1,0,1,3,0,1,4.338518624,1,4.311206281,4.338518624,1020
72,0,0,12,1,3,3,0,0,1.312972742,1,1.284796574,1.312972742,2672
63,0,4,4,1,1,2,1,0,13.68631369,1,13.66167024,13.68631369,1133
55,370,78,1,0,1,3,0,1,7.306978736,1,7.280513919,7.306978736,1757
71,232,301,5,1,3,2,0,0,4.638218924,1,4.610992148,4.638218924,2166
69,18,466,12,1,2,3,0,0,50.64935065,1,50.63526053,50.64935065,2546
42,989,201,1,0,2,3,0,1,26.50206936,1,26.48108494,26.50206936,2314
47,33,43,2,0,2,3,0,1,25.14628229,1,25.12491078,25.14628229,2462
79,0,117,3,1,2,3,0,0,5.109176538,1,5.082084226,5.109176538,1643
50,44,44,23,0,2,3,0,0,5.894105894,1,5.867237687,5.894105894,2941
48,197,495,1,0,2,3,0,1,4.038818325,1,4.011420414,4.038818325,2882
72,121,46,0,1,2,3,0,0,26.43071214,1,26.40970735,26.43071214,2813
51,289,101,2,0,1,3,0,1,10.87483945,1,10.84939329,10.87483945,2478
50,248,39,0,0,2,3,0,0,31.63978878,1,31.62027123,31.63978878,1537
49,3,6,6,0,2,3,0,1,13.51505637,1,13.49036403,13.51505637,2887
61,49,312,2,1,2,3,0,0,40.21692593,1,40.19985724,40.21692593,1790
67,0,0,6,1,2,3,0,0,7.035821322,1,7.009279086,7.035821322,2863
42,27,4,16,0,2,3,0,0,2.41187384,1,2.38401142,2.41187384,2864
60,86,137,5,1,1,3,0,0,26.55915513,1,26.53818701,26.55915513,1137
62,1041,511,0,1,2,3,0,0,12.64449836,1,12.61955746,12.64449836,2581
36,95,30,2,0,2,2,0,1,21.16454974,1,21.1420414,21.16454974,1666
45,132,23,1,0,2,3,0,1,28.04338519,1,28.02284083,28.04338519,2379
39,203,212,6,0,2,3,0,0,5.737120023,1,5.710206995,5.737120023,1447
67,0,4,4,1,2,3,1,0,2.939917226,1,2.912205567,2.939917226,1742
58,5,53,2,1,2,3,0,1,22.87712288,1,22.8551035,22.87712288,1066
55,0,953,10,1,2,3,0,0,9.661766805,1,9.635974304,9.661766805,1657
49,620,63,4,0,2,3,0,0,12.17354074,1,12.14846538,12.17354074,2442
67,20,588,2,1,2,3,0,0,11.71685457,1,11.69164882,11.71685457,2671
60,0,42,10,1,2,3,0,0,2.939917226,1,2.912205567,2.939917226,1106
36,0,5,0,0,2,3,0,0,4.695304695,1,4.668094218,4.695304695,2537
56,165,218,0,1,1,2,0,0,27.85785643,1,27.8372591,27.85785643,2883
49,103,85,15,0,3,3,0,0,17.68231768,1,17.65881513,17.68231768,1217
46,198,103,8,0,1,2,0,0,11.43142572,1,11.40613847,11.43142572,2285
60,0,280,4,1,2,3,0,0,17.08291708,1,17.0592434,17.08291708,1887
61,10,75,2,1,1,2,0,0,55.20194092,1,55.18915061,55.20194092,2403
37,222,0,1,0,1,3,0,1,3.439417725,1,3.41184868,3.439417725,1746
52,39,5,0,1,2,3,0,0,12.17354074,1,12.14846538,12.17354074,2400
44,112,35,17,0,2,3,0,1,10.30398173,1,10.27837259,10.30398173,1638
77,475,351,1,1,3,3,0,0,3.567860711,1,3.540328337,3.567860711,2503
46,1230,98,1,0,3,3,0,0,38.40445269,1,38.38686652,38.40445269,2711
42,18,15,0,0,1,3,0,0,12.28771229,1,12.26266952,12.28771229,2233
50,784,140,0,0,1,3,0,0,21.43570715,1,21.41327623,21.43570715,1853
35,10,81,9,0,2,3,0,1,7.506778935,1,7.480371163,7.506778935,2206
77,180,97,2,1,2,3,0,0,8.776937348,1,8.75089222,8.776937348,1247
44,9,8,0,0,2,3,0,0,7.635221921,1,7.608850821,7.635221921,2815
31,449,79,1,0,3,3,0,1,22.90566576,1,22.88365453,22.90566576,1018
43,38,26,1,0,1,3,0,1,25.38889682,1,25.36759458,25.38889682,2505
64,0,0,1,1,2,3,0,0,3.781932353,1,3.754461099,3.781932353,1913
67,28,23,1,1,3,3,0,0,1.983730555,1,1.955745896,1.983730555,2622
50,10,0,3,0,1,3,0,1,25.48879692,1,25.4675232,25.48879692,1810
40,70,361,5,1,1,3,0,1,49.56472099,1,49.5503212,49.56472099,1284
73,25,262,0,1,2,3,0,0,9.147994862,1,9.122055675,9.147994862,1639
53,59,13,0,0,1,3,0,0,7.977736549,1,7.951463241,7.977736549,2049
39,555,270,0,0,1,3,0,0,9.975738547,1,9.950035689,9.975738547,1230
69,0,0,0,1,1,3,0,0,5.580134152,1,5.553176303,5.580134152,1439
43,19,283,0,0,1,2,0,0,4.295704296,1,4.268379729,4.295704296,1660
79,3,10,9,1,1,3,0,0,1.998001998,1,1.970021413,1.998001998,2943
65,139,334,12,1,3,3,1,0,13.42942772,1,13.40471092,13.42942772,2773
36,55,36,3,0,2,3,0,1,8.83402312,1,8.80799429,8.83402312,2310
42,0,0,2,0,1,3,0,1,5.994005994,1,5.96716631,5.994005994,2241
64,1,14,4,1,1,3,1,0,20.29399172,1,20.27123483,20.29399172,2239
56,79,206,9,1,3,3,0,0,3.01127444,1,2.983583155,3.01127444,2185
71,7,92,1,1,1,2,0,0,26.37362637,1,26.35260528,26.37362637,1888
77,599,529,0,1,2,3,0,0,22.39189382,1,22.3697359,22.39189382,2036
46,61,21,1,0,2,3,0,1,20.80776366,1,20.78515346,20.80776366,1161
61,192,88,6,1,1,3,1,0,29.74168688,1,29.72162741,29.74168688,1155
42,0,3,10,0,2,2,0,1,3.724846582,1,3.697359029,3.724846582,1242
67,110,285,14,1,2,3,1,0,30.92621664,1,30.90649536,30.92621664,2844
34,69,39,5,0,2,3,0,1,9.247894962,1,9.221984297,9.247894962,1777
48,513,98,1,0,1,3,0,1,15.47024404,1,15.44610992,15.47024404,2181
78,31,310,0,1,1,3,0,0,27.95775653,1,27.93718772,27.95775653,2602
48,125,178,0,0,1,3,0,0,5.894105894,1,5.867237687,5.894105894,2434
57,142,314,0,1,2,3,0,0,11.61695447,1,11.5917202,11.61695447,1725
56,453,73,1,1,2,3,0,0,32.3105466,1,32.29122056,32.3105466,2322
50,12,23,11,0,1,3,0,1,2.882831454,1,2.855103498,2.882831454,2050
32,16,44,5,0,2,3,0,0,8.077636649,1,8.051391863,8.077636649,1089
38,7,0,3,0,2,2,0,1,14.14299986,1,14.1184868,14.14299986,2535
67,0,6,7,1,2,3,0,0,6.821749679,1,6.795146324,6.821749679,1276
41,39,247,4,0,3,3,0,0,17.01155987,1,16.98786581,17.01155987,2497
67,6,25,0,1,1,2,0,0,20.32253461,1,20.29978587,20.32253461,1711
63,149,112,5,1,1,2,0,0,9.79020979,1,9.764453961,9.79020979,1789
60,65,775,1,1,2,3,0,0,31.19737405,1,31.17773019,31.19737405,1911
47,15,223,0,0,1,3,0,0,7.107178536,1,7.080656674,7.107178536,2706
59,184,657,0,1,1,2,0,0,21.64977879,1,21.62740899,21.64977879,2026
49,255,34,2,0,1,3,0,1,23.10546596,1,23.08351178,23.10546596,2307
67,2,7,3,1,2,2,0,0,17.66804624,1,17.64453961,17.66804624,1004
52,0,0,0,1,2,3,0,0,8.320251177,1,8.29407566,8.320251177,2225
52,119,65,2,0,2,3,0,1,22.74867989,1,22.72662384,22.74867989,1333
64,0,88,2,1,2,3,0,0,13.10118453,1,13.07637402,13.10118453,1767
53,299,46,6,0,3,3,0,1,8.962466105,1,8.936473947,8.962466105,2818
44,624,402,10,0,2,3,0,1,2.754388469,1,2.72662384,2.754388469,1582
43,892,175,2,0,2,3,0,1,55.64435564,1,55.63169165,55.64435564,1119
69,63,238,0,1,1,2,0,0,29.19937206,1,29.17915774,29.19937206,1706
74,24,11,3,1,2,3,0,0,6.650492365,1,6.623840114,6.650492365,1154
69,0,283,6,1,2,3,0,0,6.307977737,1,6.281227695,6.307977737,1819
53,3,2,0,1,2,3,0,0,6.236620522,1,6.209850107,6.236620522,1828
28,39,111,15,0,2,3,0,0,2.982731554,1,2.95503212,2.982731554,1644
45,0,14,0,0,2,3,0,0,16.24090196,1,16.21698787,16.24090196,2067
62,0,0,0,1,2,3,0,0,2.697302697,1,2.66952177,2.697302697,1450
83,2,10,7,1,3,3,0,0,6.379334951,1,6.352605282,6.379334951,2175
61,26,3008,2,1,3,2,0,0,17.92493221,1,17.90149893,17.92493221,2918
71,48,223,3,1,2,3,1,0,22.96275153,1,22.9407566,22.96275153,1431
44,32,15,11,0,3,3,0,1,3.953189667,1,3.925767309,3.953189667,2677
33,229,65,2,0,1,2,0,1,27.17282717,1,27.15203426,27.17282717,1550
66,0,3,8,1,1,3,0,0,1.798201798,1,1.770164168,1.798201798,2925
77,51,229,3,1,3,3,0,0,22.84857999,1,22.82655246,22.84857999,1660
74,447,188,3,1,1,3,1,0,23.07692308,1,23.05496074,23.07692308,1863
45,8,0,0,0,1,3,0,0,26.44498359,1,26.42398287,26.44498359,1855
40,0,2,0,0,2,3,0,0,12.34479806,1,12.31977159,12.34479806,2815
48,224,140,2,0,1,2,0,1,41.34436992,1,41.32762313,41.34436992,2801
58,0,0,1,1,2,3,1,0,18.79549022,1,18.7723055,18.79549022,2775
64,82,153,5,1,2,3,1,0,25.75995433,1,25.73875803,25.75995433,1286
50,19,125,3,0,1,3,0,1,14.34280006,1,14.31834404,14.34280006,1119
59,79,136,1,1,1,2,0,0,16.44070215,1,16.41684511,16.44070215,1147
58,94,66,13,1,2,3,1,0,50.10703582,1,50.09279086,50.10703582,2372
81,147,78,1,1,2,3,0,0,21.84957899,1,21.82726624,21.84957899,1301
44,13,0,0,0,1,3,0,0,3.467960611,1,3.440399714,3.467960611,1209
51,109,25,13,0,2,3,0,1,17.04010275,1,17.01641685,17.04010275,2318
44,130,53,2,0,1,3,0,1,14.20008563,1,14.17558887,14.20008563,1810
80,7,62,9,1,3,3,0,0,3.139717425,1,3.112062812,3.139717425,2346
49,181,15,0,0,2,3,0,0,15.3560725,1,15.33190578,15.3560725,2674
51,122,40,0,0,2,2,0,0,10.94619666,1,10.92077088,10.94619666,1992
32,16,16,0,0,2,3,0,0,11.73112602,1,11.70592434,11.73112602,2966
64,1,1,6,1,2,3,1,0,6.108177537,1,6.08137045,6.108177537,2183
52,27,556,5,1,2,3,0,0,2.583131155,1,2.55531763,2.583131155,1039
41,0,0,7,0,2,3,0,0,3.182531754,1,3.154889365,3.182531754,2338
56,4,6,4,1,2,3,0,0,21.79249322,1,21.77016417,21.79249322,1303
53,13,13,24,1,2,3,0,0,4.638218924,1,4.610992148,4.638218924,1329
69,109,884,8,1,1,3,0,0,7.292707293,1,7.266238401,7.292707293,2871
58,14,35,23,1,3,3,0,0,4.609676038,1,4.582441113,4.609676038,2700
56,119,53,0,1,1,2,0,0,36.74896532,1,36.7309065,36.74896532,2461
64,874,320,4,1,2,3,0,0,10.78921079,1,10.76374019,10.78921079,1393
75,159,1739,1,1,2,2,0,0,33.82331954,1,33.80442541,33.82331954,2334
47,315,54,5,0,3,2,0,1,26.9159412,1,26.89507495,26.9159412,1394
60,6,219,6,1,2,3,0,0,14.11445697,1,14.08993576,14.11445697,1739
73,0,90,0,1,3,3,0,0,2.183530755,1,2.155603141,2.183530755,2199
74,363,152,13,1,2,3,0,0,1.85528757,1,1.827266238,1.85528757,2002
29,0,0,0,0,1,3,0,0,6.67903525,1,6.652391149,6.67903525,1593
46,241,91,6,0,2,3,0,0,8.976737548,1,8.950749465,8.976737548,2813
73,0,875,4,1,3,3,0,0,10.3610675,1,10.33547466,10.3610675,1972
80,53,8,2,1,2,3,0,0,29.32781504,1,29.3076374,29.32781504,1170
43,91,57,0,0,1,3,0,0,11.64549736,1,11.62027123,11.64549736,1167
74,0,536,5,1,2,3,1,0,20.39389182,1,20.37116345,20.39389182,2874
66,74,240,0,1,1,3,0,0,42.05794206,1,42.041399,42.05794206,1432
58,0,25,4,1,1,3,0,1,11.40288283,1,11.37758744,11.40288283,1555
51,235,71,0,1,2,3,0,0,45.59725988,1,45.58172734,45.59725988,1648
60,22,71,8,1,3,3,0,0,2.782931354,1,2.755174875,2.782931354,2683
62,4,232,14,1,2,3,1,0,3.910375339,1,3.882940757,3.910375339,1589
53,15,5,6,0,2,3,0,1,29.62751534,1,29.60742327,29.62751534,1474
52,23,18,3,0,2,3,0,1,13.21535607,1,13.19057816,13.21535607,1519
43,89,30,0,0,2,3,0,0,26.17382617,1,26.15274804,26.17382617,1448
55,20,593,0,1,2,3,0,0,2.426145283,1,2.398286938,2.426145283,2007
69,36,66,0,1,2,3,0,0,21.40716426,1,21.3847252,21.40716426,1700
62,4,389,0,1,1,2,0,0,7.934922221,1,7.908636688,7.934922221,1954
42,298,124,1,0,2,3,0,1,44.11302983,1,44.09707352,44.11302983,1935
49,48,37,6,0,2,3,0,1,4.937919224,1,4.910778016,4.937919224,1878
57,23,0,3,1,1,3,1,0,44.32710147,1,44.31120628,44.32710147,2270
73,88,136,14,1,2,2,0,1,3.839018125,1,3.811563169,3.839018125,2708
56,23,38,6,1,1,3,0,0,0.95618667,1,0.927908637,0.95618667,1018
